date,usd_krw,usd_krw_change_rate,source
2024-09-07,1335.68,0.0,existing_project_raw_oil_project_csv
2024-09-08,1335.68,0.0,existing_project_raw_oil_project_csv
2024-09-09,1342.16,0.0048514614278869495,existing_project_raw_oil_project_csv
2024-09-10,1343.41,0.0009313345651784655,existing_project_raw_oil_project_csv
2024-09-11,1340.59,-0.002099135781332695,existing_project_raw_oil_project_csv
2024-09-12,1341.35,0.0005669145674664922,existing_project_raw_oil_project_csv
2024-09-13,1329.26,-0.009013307488723976,existing_project_raw_oil_project_csv
2024-09-14,1329.26,0.0,existing_project_raw_oil_project_csv
2024-09-15,1329.26,0.0,existing_project_raw_oil_project_csv
2024-09-16,1320.59,-0.006522426011465132,existing_project_raw_oil_project_csv
2024-09-17,1323.81,0.0024383040913531495,existing_project_raw_oil_project_csv
2024-09-18,1324.15,0.00025683443998780753,existing_project_raw_oil_project_csv
2024-09-19,1329.08,0.0037231431484348043,existing_project_raw_oil_project_csv
2024-09-20,1333.66,0.0034459927167667104,existing_project_raw_oil_project_csv
2024-09-21,1333.66,0.0,existing_project_raw_oil_project_csv
2024-09-22,1333.66,0.0,existing_project_raw_oil_project_csv
2024-09-23,1334.12,0.00034491549570336844,existing_project_raw_oil_project_csv
2024-09-24,1330.0,-0.0030881779749947214,existing_project_raw_oil_project_csv
2024-09-25,1335.1,0.0038345864661653017,existing_project_raw_oil_project_csv
2024-09-26,1314.78,-0.015219833720320541,existing_project_raw_oil_project_csv
2024-09-27,1309.43,-0.004069121830268085,existing_project_raw_oil_project_csv
2024-09-28,1309.43,0.0,existing_project_raw_oil_project_csv
2024-09-29,1309.43,0.0,existing_project_raw_oil_project_csv
2024-09-30,1314.94,0.004207937804999062,existing_project_raw_oil_project_csv
2024-10-01,1378.5699462890625,0.04838999976353486,existing_project_raw_oil_project_csv
2024-10-02,1321.53,-0.04137617133073801,existing_project_raw_oil_project_csv
2024-10-03,1335.58,0.010631616384039644,existing_project_raw_oil_project_csv
2024-10-04,1348.74,0.00985339702601129,existing_project_raw_oil_project_csv
2024-10-05,1348.74,0.0,existing_project_raw_oil_project_csv
2024-10-06,1348.74,0.0,existing_project_raw_oil_project_csv
2024-10-07,1343.75,-0.0036997493957323657,existing_project_raw_oil_project_csv
2024-10-08,1346.49,0.002039069767441948,existing_project_raw_oil_project_csv
2024-10-09,1346.04,-0.00033420225920732793,existing_project_raw_oil_project_csv
2024-10-10,1350.77,0.0035140114706844194,existing_project_raw_oil_project_csv
2024-10-11,1350.71,-4.441910910069069e-05,existing_project_raw_oil_project_csv
2024-10-12,1350.71,0.0,existing_project_raw_oil_project_csv
2024-10-13,1350.71,0.0,existing_project_raw_oil_project_csv
2024-10-14,1350.71,0.0,existing_project_raw_oil_project_csv
2024-10-15,1365.17,0.01070548082119771,existing_project_raw_oil_project_csv
2024-10-16,1363.76,-0.001032838401078262,existing_project_raw_oil_project_csv
2024-10-17,1371.08,0.005367513345456709,existing_project_raw_oil_project_csv
2024-10-18,1369.65,-0.0010429734224114418,existing_project_raw_oil_project_csv
2024-10-19,1369.65,0.0,existing_project_raw_oil_project_csv
2024-10-20,1369.65,0.0,existing_project_raw_oil_project_csv
2024-10-21,1379.14,0.0069287774248896206,existing_project_raw_oil_project_csv
2024-10-22,1379.22,5.800716388471017e-05,existing_project_raw_oil_project_csv
2024-10-23,1381.61,0.0017328635025593009,existing_project_raw_oil_project_csv
2024-10-24,1382.11,0.00036189662784713583,existing_project_raw_oil_project_csv
2024-10-25,1389.24,0.0051587789683889,existing_project_raw_oil_project_csv
2024-10-26,1389.24,0.0,existing_project_raw_oil_project_csv
2024-10-27,1389.24,0.0,existing_project_raw_oil_project_csv
2024-10-28,1385.57,-0.002641732170107436,existing_project_raw_oil_project_csv
2024-10-29,1382.2,-0.00243221201382815,existing_project_raw_oil_project_csv
2024-10-30,1378.41,-0.002742005498480693,existing_project_raw_oil_project_csv
2024-10-31,1377.57,-0.0006093977844038312,existing_project_raw_oil_project_csv
2024-11-01,1399.8599853515625,0.01618065532173496,existing_project_raw_oil_project_csv
2024-11-02,1399.8599853515625,0.0,existing_project_raw_oil_project_csv
2024-11-03,1399.8599853515625,0.0,existing_project_raw_oil_project_csv
2024-11-04,1375.17,-0.017637467753863767,existing_project_raw_oil_project_csv
2024-11-05,1380.26,0.00370136055905812,existing_project_raw_oil_project_csv
2024-11-06,1399.98,0.01428716328807611,existing_project_raw_oil_project_csv
2024-11-07,1384.66,-0.010943013471620966,existing_project_raw_oil_project_csv
2024-11-08,1396.69,0.008688053384946492,existing_project_raw_oil_project_csv
2024-11-09,1396.69,0.0,existing_project_raw_oil_project_csv
2024-11-10,1396.69,0.0,existing_project_raw_oil_project_csv
2024-11-11,1396.69,0.0,existing_project_raw_oil_project_csv
2024-11-12,1408.28,0.008298190722350718,existing_project_raw_oil_project_csv
2024-11-13,1404.24,-0.0028687476922202304,existing_project_raw_oil_project_csv
2024-11-14,1402.77,-0.001046829601777488,existing_project_raw_oil_project_csv
2024-11-15,1397.42,-0.0038138825324179892,existing_project_raw_oil_project_csv
2024-11-16,1397.42,0.0,existing_project_raw_oil_project_csv
2024-11-17,1397.42,0.0,existing_project_raw_oil_project_csv
2024-11-18,1394.28,-0.002246998039243775,existing_project_raw_oil_project_csv
2024-11-19,1392.83,-0.0010399632785380586,existing_project_raw_oil_project_csv
2024-11-20,1399.51,0.004795990896232949,existing_project_raw_oil_project_csv
2024-11-21,1401.0,0.0010646583447062596,existing_project_raw_oil_project_csv
2024-11-22,1405.49,0.003204853675945696,existing_project_raw_oil_project_csv
2024-11-23,1405.49,0.0,existing_project_raw_oil_project_csv
2024-11-24,1405.49,0.0,existing_project_raw_oil_project_csv
2024-11-25,1401.03,-0.0031732705319853505,existing_project_raw_oil_project_csv
2024-11-26,1396.69,-0.003097720962434769,existing_project_raw_oil_project_csv
2024-11-27,1391.14,-0.003973680630633858,existing_project_raw_oil_project_csv
2024-11-28,1391.14,0.0,existing_project_raw_oil_project_csv
2024-11-29,1396.99,0.004205184237388027,existing_project_raw_oil_project_csv
2024-11-30,1396.99,0.0,existing_project_raw_oil_project_csv
2024-12-01,1467.3900146484375,0.05039407200369195,existing_project_raw_oil_project_csv
2024-12-02,1406.13,-0.04174760223042284,existing_project_raw_oil_project_csv
2024-12-03,1427.83,0.015432428011634691,existing_project_raw_oil_project_csv
2024-12-04,1412.16,-0.010974695867154938,existing_project_raw_oil_project_csv
2024-12-05,1415.88,0.002634262406526089,existing_project_raw_oil_project_csv
2024-12-06,1422.4,0.004604910020623132,existing_project_raw_oil_project_csv
2024-12-07,1422.4,0.0,existing_project_raw_oil_project_csv
2024-12-08,1422.4,0.0,existing_project_raw_oil_project_csv
2024-12-09,1430.05,0.005378233970753543,existing_project_raw_oil_project_csv
2024-12-10,1432.6,0.0017831544351596396,existing_project_raw_oil_project_csv
2024-12-11,1428.5,-0.0028619293592069273,existing_project_raw_oil_project_csv
2024-12-12,1429.47,0.0006790339516975497,existing_project_raw_oil_project_csv
2024-12-13,1434.82,0.0037426458757441328,existing_project_raw_oil_project_csv
2024-12-14,1434.82,0.0,existing_project_raw_oil_project_csv
2024-12-15,1434.82,0.0,existing_project_raw_oil_project_csv
2024-12-16,1437.86,0.0021187326633305137,existing_project_raw_oil_project_csv
2024-12-17,1436.16,-0.0011823126034522513,existing_project_raw_oil_project_csv
2024-12-18,1438.13,0.0013717134581106016,existing_project_raw_oil_project_csv
2024-12-19,1446.06,0.005514105122624402,existing_project_raw_oil_project_csv
2024-12-20,1444.52,-0.0010649627263045192,existing_project_raw_oil_project_csv
2024-12-21,1444.52,0.0,existing_project_raw_oil_project_csv
2024-12-22,1444.52,0.0,existing_project_raw_oil_project_csv
2024-12-23,1451.76,0.005012045523772546,existing_project_raw_oil_project_csv
2024-12-24,1457.36,0.0038573868959055346,existing_project_raw_oil_project_csv
2024-12-25,1457.36,0.0,existing_project_raw_oil_project_csv
2024-12-26,1467.66,0.007067574243838193,existing_project_raw_oil_project_csv
2024-12-27,1470.4,0.001866917405938695,existing_project_raw_oil_project_csv
2024-12-28,1470.4,0.0,existing_project_raw_oil_project_csv
2024-12-29,1470.4,0.0,existing_project_raw_oil_project_csv
2024-12-30,1472.32,0.0013057671381935254,existing_project_raw_oil_project_csv
2024-12-31,1477.86,0.003762768963268881,existing_project_raw_oil_project_csv
2025-01-01,1441.6600341796875,-0.02449485460078249,existing_project_raw_oil_project_csv
2025-01-02,1472.52,0.0214058551174805,existing_project_raw_oil_project_csv
2025-01-03,1470.0,-0.0017113519680547196,existing_project_raw_oil_project_csv
2025-01-04,1470.0,0.0,existing_project_raw_oil_project_csv
2025-01-05,1470.0,0.0,existing_project_raw_oil_project_csv
2025-01-06,1459.94,-0.006843537414965906,existing_project_raw_oil_project_csv
2025-01-07,1452.42,-0.005150896612189482,existing_project_raw_oil_project_csv
2025-01-08,1459.85,0.0051156001707493015,existing_project_raw_oil_project_csv
2025-01-09,1459.23,-0.00042470116792814316,existing_project_raw_oil_project_csv
2025-01-10,1473.36,0.009683189079171761,existing_project_raw_oil_project_csv
2025-01-11,1473.36,0.0,existing_project_raw_oil_project_csv
2025-01-12,1473.36,0.0,existing_project_raw_oil_project_csv
2025-01-13,1466.87,-0.004404897648911388,existing_project_raw_oil_project_csv
2025-01-14,1459.5,-0.005024303448839973,existing_project_raw_oil_project_csv
2025-01-15,1456.5,-0.0020554984583761593,existing_project_raw_oil_project_csv
2025-01-16,1456.16,-0.0002334363199449907,existing_project_raw_oil_project_csv
2025-01-17,1457.04,0.0006043291945938556,existing_project_raw_oil_project_csv
2025-01-18,1457.04,0.0,existing_project_raw_oil_project_csv
2025-01-19,1457.04,0.0,existing_project_raw_oil_project_csv
2025-01-20,1457.04,0.0,existing_project_raw_oil_project_csv
2025-01-21,1435.29,-0.014927524295832661,existing_project_raw_oil_project_csv
2025-01-22,1435.77,0.0003344271889305084,existing_project_raw_oil_project_csv
2025-01-23,1434.29,-0.0010308057697263617,existing_project_raw_oil_project_csv
2025-01-24,1429.17,-0.003569710449072283,existing_project_raw_oil_project_csv
2025-01-25,1429.17,0.0,existing_project_raw_oil_project_csv
2025-01-26,1429.17,0.0,existing_project_raw_oil_project_csv
2025-01-27,1433.83,0.003260633794440082,existing_project_raw_oil_project_csv
2025-01-28,1446.42,0.008780678323092816,existing_project_raw_oil_project_csv
2025-01-29,1441.85,-0.003159524895950061,existing_project_raw_oil_project_csv
2025-01-30,1442.16,0.00021500156049536479,existing_project_raw_oil_project_csv
2025-01-31,1453.86,0.008112830753869149,existing_project_raw_oil_project_csv
2025-02-01,1449.8599853515625,-0.0027513066240473227,existing_project_raw_oil_project_csv
2025-02-02,1449.8599853515625,0.0,existing_project_raw_oil_project_csv
2025-02-03,1461.21,0.00782835222925704,existing_project_raw_oil_project_csv
2025-02-04,1451.02,-0.00697367250429437,existing_project_raw_oil_project_csv
2025-02-05,1442.37,-0.005961323758459591,existing_project_raw_oil_project_csv
2025-02-06,1447.05,0.00324465983069544,existing_project_raw_oil_project_csv
2025-02-07,1453.97,0.004782142980546578,existing_project_raw_oil_project_csv
2025-02-08,1453.97,0.0,existing_project_raw_oil_project_csv
2025-02-09,1453.97,0.0,existing_project_raw_oil_project_csv
2025-02-10,1451.0,-0.0020426831365158993,existing_project_raw_oil_project_csv
2025-02-11,1452.31,0.0009028256374914445,existing_project_raw_oil_project_csv
2025-02-12,1453.49,0.0008124987089532798,existing_project_raw_oil_project_csv
2025-02-13,1446.95,-0.004499514960543238,existing_project_raw_oil_project_csv
2025-02-14,1439.89,-0.0048792287224851405,existing_project_raw_oil_project_csv
2025-02-15,1439.89,0.0,existing_project_raw_oil_project_csv
2025-02-16,1439.89,0.0,existing_project_raw_oil_project_csv
2025-02-17,1439.89,0.0,existing_project_raw_oil_project_csv
2025-02-18,1438.83,-0.0007361673461168117,existing_project_raw_oil_project_csv
2025-02-19,1441.06,0.0015498703807954595,existing_project_raw_oil_project_csv
2025-02-20,1434.71,-0.004406478564390026,existing_project_raw_oil_project_csv
2025-02-21,1434.06,-0.00045305323026956223,existing_project_raw_oil_project_csv
2025-02-22,1434.06,0.0,existing_project_raw_oil_project_csv
2025-02-23,1434.06,0.0,existing_project_raw_oil_project_csv
2025-02-24,1429.77,-0.002991506631521701,existing_project_raw_oil_project_csv
2025-02-25,1433.79,0.0028116410331731068,existing_project_raw_oil_project_csv
2025-02-26,1433.2,-0.0004114968021815546,existing_project_raw_oil_project_csv
2025-02-27,1447.35,0.00987301144292485,existing_project_raw_oil_project_csv
2025-02-28,1459.04,0.008076830068746377,existing_project_raw_oil_project_csv
2025-03-01,1469.4100341796875,0.007107436519689259,existing_project_raw_oil_project_csv
2025-03-02,1469.4100341796875,0.0,existing_project_raw_oil_project_csv
2025-03-03,1456.49,-0.008792667723206526,existing_project_raw_oil_project_csv
2025-03-04,1458.46,0.0013525667872762437,existing_project_raw_oil_project_csv
2025-03-05,1445.21,-0.00908492519506876,existing_project_raw_oil_project_csv
2025-03-06,1447.34,0.0014738342524613923,existing_project_raw_oil_project_csv
2025-03-07,1449.3,0.0013542084099105178,existing_project_raw_oil_project_csv
2025-03-08,1449.3,0.0,existing_project_raw_oil_project_csv
2025-03-09,1449.3,0.0,existing_project_raw_oil_project_csv
2025-03-10,1456.74,0.005133512730283618,existing_project_raw_oil_project_csv
2025-03-11,1453.07,-0.002519323969960352,existing_project_raw_oil_project_csv
2025-03-12,1451.7,-0.0009428313845856184,existing_project_raw_oil_project_csv
2025-03-13,1455.76,0.002796721085623677,existing_project_raw_oil_project_csv
2025-03-14,1451.76,-0.0027477056657690957,existing_project_raw_oil_project_csv
2025-03-15,1451.76,0.0,existing_project_raw_oil_project_csv
2025-03-16,1451.76,0.0,existing_project_raw_oil_project_csv
2025-03-17,1444.71,-0.004856174574309757,existing_project_raw_oil_project_csv
2025-03-18,1451.28,0.004547625475008754,existing_project_raw_oil_project_csv
2025-03-19,1462.15,0.0074899399151096,existing_project_raw_oil_project_csv
2025-03-20,1467.77,0.003843654891768855,existing_project_raw_oil_project_csv
2025-03-21,1466.49,-0.0008720712373191386,existing_project_raw_oil_project_csv
2025-03-22,1466.49,0.0,existing_project_raw_oil_project_csv
2025-03-23,1466.49,0.0,existing_project_raw_oil_project_csv
2025-03-24,1466.91,0.00028639813432085326,existing_project_raw_oil_project_csv
2025-03-25,1465.32,-0.0010839110783893435,existing_project_raw_oil_project_csv
2025-03-26,1467.25,0.0013171184451177265,existing_project_raw_oil_project_csv
2025-03-27,1463.9,-0.0022831828250127195,existing_project_raw_oil_project_csv
2025-03-28,1469.2,0.0036204658788168143,existing_project_raw_oil_project_csv
2025-03-29,1469.2,0.0,existing_project_raw_oil_project_csv
2025-03-30,1469.2,0.0,existing_project_raw_oil_project_csv
2025-03-31,1474.44,0.0035665668390960636,existing_project_raw_oil_project_csv
2025-04-01,1431.1600341796875,-0.029353494086102216,existing_project_raw_oil_project_csv
2025-04-02,1462.06,0.02159085293212759,existing_project_raw_oil_project_csv
2025-04-03,1450.55,-0.007872453934859025,existing_project_raw_oil_project_csv
2025-04-04,1457.76,0.004970528420254361,existing_project_raw_oil_project_csv
2025-04-05,1457.76,0.0,existing_project_raw_oil_project_csv
2025-04-06,1457.76,0.0,existing_project_raw_oil_project_csv
2025-04-07,1470.22,0.008547360333662546,existing_project_raw_oil_project_csv
2025-04-08,1477.97,0.0052713199385125975,existing_project_raw_oil_project_csv
2025-04-09,1472.75,-0.0035318714182290822,existing_project_raw_oil_project_csv
2025-04-10,1450.37,-0.01519606178916999,existing_project_raw_oil_project_csv
2025-04-11,1418.79,-0.02177375428338968,existing_project_raw_oil_project_csv
2025-04-12,1418.79,0.0,existing_project_raw_oil_project_csv
2025-04-13,1418.79,0.0,existing_project_raw_oil_project_csv
2025-04-14,1422.56,0.0026571938059896105,existing_project_raw_oil_project_csv
2025-04-15,1427.16,0.0032336070183331955,existing_project_raw_oil_project_csv
2025-04-16,1415.24,-0.008352252025000784,existing_project_raw_oil_project_csv
2025-04-17,1416.1,0.0006076707837538997,existing_project_raw_oil_project_csv
2025-04-18,1423.49,0.005218558011439889,existing_project_raw_oil_project_csv
2025-04-19,1423.49,0.0,existing_project_raw_oil_project_csv
2025-04-20,1423.49,0.0,existing_project_raw_oil_project_csv
2025-04-21,1420.52,-0.0020864214009230775,existing_project_raw_oil_project_csv
