date,diesel_price_krw
2021-01-13,1240.99
2021-01-14,1242.48
2021-01-15,1244.02
2021-01-16,1245.32
2021-01-17,1245.77
2021-01-18,1246.7
2021-01-19,1247.7
2021-01-20,1248.56
2021-01-21,1249.31
2021-01-22,1249.82
2021-01-23,1250.18
2021-01-24,1250.18
2021-01-25,1250.71
2021-01-26,1250.85
2021-01-27,1251.11
2021-01-28,1251.21
2021-01-29,1251.6
2021-01-30,1251.79
2021-01-31,1251.75
2021-02-01,1252.3
2021-02-02,1252.38
2021-02-03,1252.56
2021-02-04,1252.8
2021-02-05,1253.2
2021-02-06,1253.85
2021-02-07,1253.97
2021-02-08,1254.64
2021-02-09,1255.86
2021-02-10,1257.42
2021-02-11,1258.86
2021-02-12,1259.36
2021-02-13,1259.73
2021-02-14,1259.97
2021-02-15,1261.12
2021-02-16,1263.37
2021-02-17,1264.93
2021-02-18,1266.71
2021-02-19,1268.47
2021-02-20,1269.81
2021-02-21,1270.45
2021-02-22,1271.86
2021-02-23,1273.23
2021-02-24,1274.74
2021-02-25,1276.05
2021-02-26,1277.65
2021-02-27,1279.25
2021-02-28,1279.83
2021-03-01,1281.79
2021-03-02,1283.22
2021-03-03,1284.59
2021-03-04,1285.76
2021-03-05,1287.77
2021-03-06,1290.65
2021-03-07,1292.27
2021-03-08,1295.18
2021-03-09,1298.9
2021-03-10,1301.82
2021-03-11,1304.06
2021-03-12,1306.43
2021-03-13,1309.59
2021-03-14,1311.17
2021-03-15,1313.91
2021-03-16,1317.11
2021-03-17,1319.74
2021-03-18,1322.18
2021-03-19,1324.2
2021-03-20,1325.69
2021-03-21,1326.49
2021-03-22,1327.95
2021-03-23,1329.45
2021-03-24,1330.32
2021-03-25,1330.76
2021-03-26,1331.16
2021-03-27,1331.33
2021-03-28,1331.45
2021-03-29,1331.89
2021-03-30,1332.27
2021-03-31,1332.49
2021-04-01,1333.1
2021-04-02,1333.22
2021-04-03,1333.29
2021-04-04,1333.22
2021-04-05,1333.54
2021-04-06,1333.51
2021-04-07,1333.43
2021-04-08,1333.33
2021-04-09,1333.3
2021-04-10,1333.22
2021-04-11,1333.08
2021-04-12,1333.17
2021-04-13,1333.17
2021-04-14,1333.16
2021-04-15,1332.98
2021-04-16,1332.94
2021-04-17,1332.46
2021-04-18,1332.31
2021-04-19,1332.43
2021-04-20,1332.34
2021-04-21,1332.45
2021-04-22,1332.29
2021-04-23,1332.19
2021-04-24,1332.11
2021-04-25,1331.97
2021-04-26,1332.17
2021-04-27,1332.05
2021-04-28,1331.98
2021-04-29,1331.98
2021-04-30,1331.98
2021-05-01,1331.99
2021-05-02,1332.01
2021-05-03,1332.18
2021-05-04,1332.13
2021-05-05,1332.17
2021-05-06,1332.44
2021-05-07,1332.66
2021-05-08,1332.99
2021-05-09,1332.96
2021-05-10,1333.59
2021-05-11,1334.55
2021-05-12,1335.22
2021-05-13,1336.23
2021-05-14,1337.23
2021-05-15,1337.59
2021-05-16,1337.89
2021-05-17,1338.79
2021-05-18,1339.76
2021-05-19,1340.52
2021-05-20,1341.26
2021-05-21,1342.01
2021-05-22,1342.52
2021-05-23,1342.66
2021-05-24,1343.57
2021-05-25,1344.41
2021-05-26,1345.25
2021-05-27,1346.23
2021-05-28,1347.07
2021-05-29,1347.96
2021-05-30,1348.3
2021-05-31,1349.2
2021-06-01,1351.2
2021-06-02,1352.56
2021-06-03,1353.87
2021-06-04,1355.45
2021-06-05,1357.08
2021-06-06,1357.87
2021-06-07,1359.48
2021-06-08,1361.39
2021-06-09,1363.17
2021-06-10,1364.75
2021-06-11,1366.64
2021-06-12,1368.5
2021-06-13,1369.34
2021-06-14,1371.18
2021-06-15,1373.08
2021-06-16,1375.2
2021-06-17,1377.28
2021-06-18,1378.8
2021-06-19,1380.31
2021-06-20,1380.93
2021-06-21,1382.59
2021-06-22,1384.76
2021-06-23,1386.67
2021-06-24,1388.67
2021-06-25,1390.65
2021-06-26,1392.56
2021-06-27,1393.61
2021-06-28,1395.65
2021-06-29,1398.26
2021-06-30,1399.91
2021-07-01,1403.07
2021-07-02,1405.02
2021-07-03,1406.75
2021-07-04,1407.44
2021-07-05,1409.22
2021-07-06,1411.79
2021-07-07,1414.43
2021-07-08,1416.46
2021-07-09,1418.19
2021-07-10,1420.08
2021-07-11,1420.89
2021-07-12,1422.6
2021-07-13,1424.58
2021-07-14,1426.35
2021-07-15,1427.9
2021-07-16,1429.58
2021-07-17,1430.98
2021-07-18,1431.48
2021-07-19,1432.85
2021-07-20,1433.65
2021-07-21,1434.06
2021-07-22,1434.65
2021-07-23,1435.09
2021-07-24,1435.5
2021-07-25,1435.65
2021-07-26,1436.35
2021-07-27,1436.87
2021-07-28,1437.31
2021-07-29,1437.63
2021-07-30,1438.13
2021-07-31,1438.5
2021-08-01,1439.18
2021-08-02,1439.98
2021-08-03,1440.57
2021-08-04,1440.98
2021-08-05,1441.3
2021-08-06,1441.84
2021-08-07,1441.98
2021-08-08,1441.99
2021-08-09,1442.25
2021-08-10,1442.23
2021-08-11,1442.14
2021-08-12,1442.12
2021-08-13,1442.11
2021-08-14,1441.95
2021-08-15,1441.87
2021-08-16,1442.02
2021-08-17,1441.9
2021-08-18,1441.6
2021-08-19,1441.01
2021-08-20,1440.55
2021-08-21,1439.96
2021-08-22,1439.86
2021-08-23,1439.71
2021-08-24,1439.35
2021-08-25,1439.06
2021-08-26,1438.88
2021-08-27,1438.62
2021-08-28,1438.32
2021-08-29,1438.04
2021-08-30,1438.21
2021-08-31,1438.06
2021-09-01,1437.74
2021-09-02,1437.55
2021-09-03,1437.28
2021-09-04,1436.95
2021-09-05,1436.8
2021-09-06,1436.91
2021-09-07,1436.72
2021-09-08,1436.52
2021-09-09,1436.39
2021-09-10,1436.39
2021-09-11,1436.19
2021-09-12,1436.01
2021-09-13,1436.28
2021-09-14,1436.17
2021-09-15,1436.25
2021-09-16,1436.29
2021-09-17,1436.52
2021-09-18,1436.67
2021-09-19,1436.71
2021-09-20,1436.88
2021-09-21,1436.92
2021-09-22,1436.66
2021-09-23,1437.21
2021-09-24,1437.73
2021-09-25,1437.83
2021-09-26,1437.88
2021-09-27,1438.49
2021-09-28,1439.03
2021-09-29,1439.76
2021-09-30,1440.85
2021-10-01,1443.14
2021-10-02,1444.57
2021-10-03,1445.08
2021-10-04,1446.28
2021-10-05,1448.18
2021-10-06,1452.28
2021-10-07,1456.8
2021-10-08,1462.87
2021-10-09,1468.94
2021-10-10,1472.26
2021-10-11,1476.01
2021-10-12,1481.2
2021-10-13,1490.26
2021-10-14,1498.15
2021-10-15,1506.65
2021-10-16,1514.39
2021-10-17,1518.34
2021-10-18,1523.77
2021-10-19,1530.43
2021-10-20,1537.28
2021-10-21,1542.25
2021-10-22,1547.04
2021-10-23,1551.4
2021-10-24,1553.43
2021-10-25,1556.69
2021-10-26,1560.93
2021-10-27,1564.79
2021-10-28,1568.88
2021-10-29,1572.22
2021-10-30,1576.42
2021-10-31,1578.31
2021-11-01,1582.01
2021-11-02,1585.36
2021-11-03,1588.34
2021-11-04,1591.63
2021-11-05,1594.42
2021-11-06,1597.58
2021-11-07,1598.84
2021-11-08,1600.87
2021-11-09,1602.98
2021-11-10,1604.52
2021-11-11,1605.64
2021-11-12,1575.03
2021-11-13,1562.4
2021-11-14,1555.81
2021-11-15,1542.16
2021-11-16,1531.96
2021-11-17,1526.24
2021-11-18,1521.82
2021-11-19,1518.74
2021-11-20,1516.5
2021-11-21,1515.15
2021-11-22,1513.22
2021-11-23,1511.62
2021-11-24,1510.35
2021-11-25,1509.16
2021-11-26,1508.23
2021-11-27,1506.77
2021-11-28,1505.83
2021-11-29,1504.95
2021-11-30,1503.76
2021-12-01,1501.52
2021-12-02,1499.73
2021-12-03,1497.83
2021-12-04,1495.88
2021-12-05,1494.93
2021-12-06,1493.43
2021-12-07,1489.98
2021-12-08,1486.87
2021-12-09,1483.64
2021-12-10,1480.84
2021-12-11,1478.23
2021-12-12,1477.06
2021-12-13,1475.23
2021-12-14,1472.46
2021-12-15,1469.52
2021-12-16,1466.11
2021-12-17,1463.39
2021-12-18,1461.35
2021-12-19,1460.26
2021-12-20,1458.47
2021-12-21,1455.64
2021-12-22,1453.08
2021-12-23,1451.15
2021-12-24,1449.37
2021-12-25,1447.97
2021-12-26,1447.53
2021-12-27,1446.92
2021-12-28,1445.68
2021-12-29,1444.7
2021-12-30,1444.0
2021-12-31,1443.58
2022-01-01,1442.42
2022-01-02,1442.09
2022-01-03,1441.82
2022-01-04,1440.91
2022-01-05,1440.23
2022-01-06,1439.42
2022-01-07,1439.13
2022-01-08,1439.46
2022-01-09,1439.18
2022-01-10,1439.54
2022-01-11,1439.59
2022-01-12,1439.93
2022-01-13,1441.22
2022-01-14,1442.77
2022-01-15,1444.25
2022-01-16,1445.13
2022-01-17,1447.28
2022-01-18,1449.5
2022-01-19,1452.22
2022-01-20,1455.85
2022-01-21,1459.98
2022-01-22,1462.91
2022-01-23,1464.12
2022-01-24,1466.92
2022-01-25,1469.52
2022-01-26,1472.22
2022-01-27,1475.31
2022-01-28,1478.31
2022-01-29,1481.21
2022-01-30,1483.0
2022-01-31,1484.35
2022-02-01,1485.89
2022-02-02,1487.05
2022-02-03,1489.71
2022-02-04,1493.54
2022-02-05,1499.0
2022-02-06,1501.32
2022-02-07,1505.56
2022-02-08,1511.18
2022-02-09,1516.69
2022-02-10,1521.1
2022-02-11,1524.75
2022-02-12,1528.91
2022-02-13,1531.22
2022-02-14,1535.33
2022-02-15,1540.24
2022-02-16,1545.08
2022-02-17,1549.04
2022-02-18,1552.79
2022-02-19,1555.98
2022-02-20,1557.47
2022-02-21,1560.65
2022-02-22,1563.99
2022-02-23,1568.31
2022-02-24,1572.03
2022-02-25,1577.05
2022-02-26,1581.41
2022-02-27,1582.87
2022-02-28,1585.96
2022-03-01,1590.62
2022-03-02,1594.81
2022-03-03,1602.22
2022-03-04,1615.37
2022-03-05,1634.99
2022-03-06,1646.01
2022-03-07,1665.13
2022-03-08,1706.45
2022-03-09,1750.15
2022-03-10,1781.84
2022-03-11,1818.45
2022-03-12,1857.08
2022-03-13,1872.63
2022-03-14,1892.42
2022-03-15,1912.14
2022-03-16,1917.89
2022-03-17,1917.35
2022-03-18,1917.35
2022-03-19,1917.14
2022-03-20,1917.39
2022-03-21,1917.82
2022-03-22,1917.89
2022-03-23,1918.25
2022-03-24,1918.92
2022-03-25,1919.65
2022-03-26,1919.15
2022-03-27,1919.61
2022-03-28,1920.44
2022-03-29,1920.32
2022-03-30,1919.72
2022-03-31,1918.84
2022-04-01,1916.89
2022-04-02,1915.18
2022-04-03,1914.62
2022-04-04,1913.19
2022-04-05,1911.37
2022-04-06,1910.43
2022-04-07,1909.18
2022-04-08,1907.86
2022-04-09,1906.17
2022-04-10,1905.5
2022-04-11,1904.54
2022-04-12,1902.53
2022-04-13,1900.84
2022-04-14,1899.67
2022-04-15,1899.2
2022-04-16,1898.83
2022-04-17,1898.62
2022-04-18,1899.04
2022-04-19,1899.54
2022-04-20,1900.24
2022-04-21,1900.7
2022-04-22,1901.65
2022-04-23,1902.33
2022-04-24,1902.69
2022-04-25,1906.16
2022-04-26,1908.09
2022-04-27,1909.86
2022-04-28,1911.81
2022-04-29,1915.25
2022-04-30,1920.52
2022-05-01,1908.76
2022-05-02,1904.81
2022-05-03,1903.93
2022-05-04,1906.66
2022-05-05,1910.34
2022-05-06,1914.2
2022-05-07,1920.01
2022-05-08,1924.7
2022-05-09,1931.32
2022-05-10,1941.46
2022-05-11,1947.59
2022-05-12,1953.29
2022-05-13,1959.24
2022-05-14,1964.02
2022-05-15,1966.48
2022-05-16,1970.51
2022-05-17,1976.49
2022-05-18,1981.61
2022-05-19,1986.76
2022-05-20,1990.99
2022-05-21,1994.32
2022-05-22,1995.79
2022-05-23,1998.38
2022-05-24,2000.93
2022-05-25,2002.68
2022-05-26,2003.85
2022-05-27,2005.14
2022-05-28,2005.62
2022-05-29,2006.09
2022-05-30,2007.13
2022-05-31,2008.23
2022-06-01,2009.47
2022-06-02,2011.18
2022-06-03,2013.43
2022-06-04,2018.44
2022-06-05,2021.12
2022-06-06,2023.85
2022-06-07,2027.96
2022-06-08,2036.52
2022-06-09,2044.4
2022-06-10,2054.37
2022-06-11,2063.53
2022-06-12,2067.99
2022-06-13,2074.89
2022-06-14,2083.67
2022-06-15,2090.62
2022-06-16,2096.1
2022-06-17,2104.2
2022-06-18,2112.5
2022-06-19,2115.96
2022-06-20,2120.85
2022-06-21,2127.58
2022-06-22,2133.25
2022-06-23,2138.2
2022-06-24,2143.13
2022-06-25,2147.06
2022-06-26,2149.16
2022-06-27,2153.0
2022-06-28,2158.24
2022-06-29,2163.15
2022-06-30,2167.66
2022-07-01,2157.7
2022-07-02,2155.39
2022-07-03,2154.46
2022-07-04,2153.08
2022-07-05,2150.78
2022-07-06,2148.59
2022-07-07,2145.24
2022-07-08,2140.28
2022-07-09,2136.65
2022-07-10,2134.84
2022-07-11,2131.28
2022-07-12,2124.27
2022-07-13,2117.16
2022-07-14,2108.96
2022-07-15,2099.72
2022-07-16,2092.28
2022-07-17,2088.75
2022-07-18,2082.11
2022-07-19,2072.42
2022-07-20,2063.99
2022-07-21,2055.28
2022-07-22,2046.01
2022-07-23,2036.83
2022-07-24,2032.61
2022-07-25,2024.7
2022-07-26,2015.01
2022-07-27,2006.74
2022-07-28,1998.46
2022-07-29,1991.04
2022-07-30,1985.32
2022-07-31,1982.61
2022-08-01,1976.46
2022-08-02,1969.64
2022-08-03,1963.18
2022-08-04,1956.93
2022-08-05,1950.56
2022-08-06,1944.14
2022-08-07,1941.43
2022-08-08,1935.96
2022-08-09,1928.2
2022-08-10,1920.46
2022-08-11,1911.58
2022-08-12,1902.96
2022-08-13,1895.71
2022-08-14,1892.04
2022-08-15,1887.53
2022-08-16,1880.12
2022-08-17,1870.89
2022-08-18,1863.53
2022-08-19,1857.23
2022-08-20,1852.84
2022-08-21,1850.59
2022-08-22,1846.57
2022-08-23,1842.27
2022-08-24,1839.79
2022-08-25,1838.6
2022-08-26,1838.58
2022-08-27,1838.82
2022-08-28,1839.07
2022-08-29,1840.79
2022-08-30,1845.33
2022-08-31,1847.37
2022-09-01,1850.3
2022-09-02,1850.7
2022-09-03,1850.67
2022-09-04,1850.76
2022-09-05,1851.27
2022-09-06,1851.76
2022-09-07,1852.57
2022-09-08,1853.89
2022-09-09,1854.92
2022-09-10,1855.39
2022-09-11,1855.82
2022-09-12,1856.09
2022-09-13,1857.38
2022-09-14,1858.63
2022-09-15,1860.41
2022-09-16,1860.74
2022-09-17,1859.89
2022-09-18,1859.21
2022-09-19,1858.61
2022-09-20,1855.12
2022-09-21,1852.35
2022-09-22,1849.76
2022-09-23,1847.31
2022-09-24,1844.45
2022-09-25,1843.21
2022-09-26,1841.0
2022-09-27,1836.98
2022-09-28,1832.33
2022-09-29,1828.79
2022-09-30,1826.08
2022-10-01,1822.01
2022-10-02,1820.55
2022-10-03,1820.83
2022-10-04,1817.56
2022-10-05,1815.63
2022-10-06,1814.62
2022-10-07,1814.91
2022-10-08,1818.57
2022-10-09,1819.99
2022-10-10,1821.74
2022-10-11,1824.45
2022-10-12,1828.0
2022-10-13,1829.54
2022-10-14,1831.43
2022-10-15,1833.69
2022-10-16,1834.59
2022-10-17,1836.93
2022-10-18,1840.19
2022-10-19,1842.9
2022-10-20,1845.5
2022-10-21,1848.77
2022-10-22,1851.64
2022-10-23,1852.77
2022-10-24,1855.46
2022-10-25,1857.96
2022-10-26,1860.07
2022-10-27,1862.4
2022-10-28,1864.82
2022-10-29,1866.42
2022-10-30,1867.15
2022-10-31,1869.29
2022-11-01,1872.05
2022-11-02,1874.01
2022-11-03,1875.9
2022-11-04,1877.64
2022-11-05,1879.39
2022-11-06,1880.35
2022-11-07,1882.5
2022-11-08,1884.76
2022-11-09,1886.64
2022-11-10,1888.0
2022-11-11,1888.77
2022-11-12,1888.93
2022-11-13,1888.94
2022-11-14,1889.59
2022-11-15,1889.11
2022-11-16,1888.55
2022-11-17,1887.8
2022-11-18,1885.62
2022-11-19,1883.82
2022-11-20,1882.96
2022-11-21,1881.58
2022-11-22,1878.67
2022-11-23,1875.66
2022-11-24,1872.86
2022-11-25,1870.27
2022-11-26,1867.75
2022-11-27,1866.63
2022-11-28,1864.46
2022-11-29,1861.7
2022-11-30,1859.63
2022-12-01,1857.47
2022-12-02,1855.96
2022-12-03,1854.52
2022-12-04,1853.31
2022-12-05,1850.98
2022-12-06,1847.19
2022-12-07,1842.17
2022-12-08,1835.07
2022-12-09,1827.11
2022-12-10,1818.45
2022-12-11,1814.71
2022-12-12,1807.38
2022-12-13,1796.67
2022-12-14,1787.99
2022-12-15,1779.25
2022-12-16,1771.37
2022-12-17,1764.37
2022-12-18,1761.56
2022-12-19,1756.43
2022-12-20,1751.89
2022-12-21,1745.51
2022-12-22,1741.37
2022-12-23,1738.09
2022-12-24,1735.31
2022-12-25,1733.82
2022-12-26,1731.44
2022-12-27,1728.14
2022-12-28,1725.84
2022-12-29,1724.28
2022-12-30,1722.77
2022-12-31,1721.76
2023-01-01,1720.97
2023-01-02,1720.21
2023-01-03,1719.06
2023-01-04,1717.13
2023-01-05,1713.57
2023-01-06,1710.43
2023-01-07,1704.48
2023-01-08,1702.48
2023-01-09,1698.52
2023-01-10,1692.23
2023-01-11,1685.25
2023-01-12,1679.22
2023-01-13,1674.32
2023-01-14,1670.38
2023-01-15,1668.62
2023-01-16,1666.13
2023-01-17,1662.31
2023-01-18,1659.03
2023-01-19,1656.83
2023-01-20,1654.96
2023-01-21,1653.45
2023-01-22,1653.11
2023-01-23,1652.69
2023-01-24,1652.1
2023-01-25,1651.76
2023-01-26,1651.15
2023-01-27,1650.52
2023-01-28,1649.66
2023-01-29,1649.1
2023-01-30,1649.16
2023-01-31,1648.44
2023-02-01,1646.96
2023-02-02,1645.14
2023-02-03,1643.39
2023-02-04,1641.23
2023-02-05,1639.92
2023-02-06,1638.06
2023-02-07,1633.74
2023-02-08,1628.41
2023-02-09,1623.81
2023-02-10,1620.2
2023-02-11,1617.1
2023-02-12,1615.58
2023-02-13,1613.09
2023-02-14,1608.89
2023-02-15,1605.31
2023-02-16,1601.79
2023-02-17,1598.09
2023-02-18,1594.0
2023-02-19,1592.13
2023-02-20,1589.12
2023-02-21,1584.87
2023-02-22,1581.07
2023-02-23,1577.1
2023-02-24,1573.11
2023-02-25,1569.92
2023-02-26,1568.22
2023-02-27,1566.21
2023-02-28,1563.29
2023-03-01,1558.86
2023-03-02,1556.43
2023-03-03,1552.27
2023-03-04,1552.13
2023-03-05,1551.21
2023-03-06,1550.65
2023-03-07,1549.96
2023-03-08,1549.57
2023-03-09,1548.95
2023-03-10,1548.4
2023-03-11,1547.61
2023-03-12,1547.14
2023-03-13,1547.39
2023-03-14,1546.7
2023-03-15,1545.59
2023-03-16,1544.07
2023-03-17,1542.55
2023-03-18,1539.92
2023-03-19,1538.75
2023-03-20,1537.61
2023-03-21,1534.79
2023-03-22,1531.64
2023-03-23,1528.85
2023-03-24,1527.06
2023-03-25,1525.16
2023-03-26,1524.14
2023-03-27,1523.17
2023-03-28,1521.51
2023-03-29,1520.39
2023-03-30,1519.61
2023-03-31,1519.08
2023-04-01,1518.39
2023-04-02,1517.94
2023-04-03,1518.65
2023-04-04,1520.42
2023-04-05,1522.59
2023-04-06,1524.51
2023-04-07,1526.74
2023-04-08,1528.41
2023-04-09,1529.23
2023-04-10,1531.87
2023-04-11,1534.54
2023-04-12,1536.79
2023-04-13,1538.99
2023-04-14,1541.45
2023-04-15,1542.82
2023-04-16,1543.61
2023-04-17,1545.81
2023-04-18,1547.22
2023-04-19,1547.54
2023-04-20,1547.22
2023-04-21,1546.47
2023-04-22,1545.18
2023-04-23,1544.66
2023-04-24,1544.1
2023-04-25,1542.47
2023-04-26,1540.75
2023-04-27,1538.79
2023-04-28,1536.21
2023-04-29,1534.15
2023-04-30,1533.53
2023-05-01,1532.25
2023-05-02,1530.74
2023-05-03,1527.07
2023-05-04,1523.5
2023-05-05,1518.52
2023-05-06,1516.28
2023-05-07,1514.91
2023-05-08,1511.95
2023-05-09,1506.13
2023-05-10,1500.5
2023-05-11,1494.38
2023-05-12,1488.0
2023-05-13,1482.61
2023-05-14,1480.29
2023-05-15,1475.17
2023-05-16,1468.11
2023-05-17,1462.36
2023-05-18,1457.55
2023-05-19,1452.05
2023-05-20,1448.03
2023-05-21,1446.11
2023-05-22,1443.05
2023-05-23,1438.8
2023-05-24,1435.21
2023-05-25,1431.79
2023-05-26,1429.02
2023-05-27,1425.82
2023-05-28,1424.71
2023-05-29,1423.87
2023-05-30,1422.28
2023-05-31,1420.03
2023-06-01,1415.52
2023-06-02,1412.71
2023-06-03,1409.89
2023-06-04,1408.66
2023-06-05,1407.99
2023-06-06,1406.22
2023-06-07,1404.82
2023-06-08,1402.8
2023-06-09,1401.31
2023-06-10,1399.69
2023-06-11,1398.96
2023-06-12,1398.4
2023-06-13,1396.52
2023-06-14,1394.46
2023-06-15,1392.98
2023-06-16,1391.28
2023-06-17,1389.86
2023-06-18,1389.19
2023-06-19,1388.98
2023-06-20,1387.72
2023-06-21,1386.45
2023-06-22,1385.7
2023-06-23,1385.12
2023-06-24,1384.07
2023-06-25,1383.65
2023-06-26,1383.5
2023-06-27,1382.9
2023-06-28,1382.11
2023-06-29,1381.56
2023-06-30,1381.17
2023-07-01,1379.99
2023-07-02,1379.44
2023-07-03,1379.61
2023-07-04,1379.09
2023-07-05,1378.91
2023-07-06,1378.61
2023-07-07,1379.07
2023-07-08,1379.47
2023-07-09,1379.53
2023-07-10,1380.74
2023-07-11,1381.71
2023-07-12,1383.34
2023-07-13,1384.8
2023-07-14,1387.2
2023-07-15,1389.39
2023-07-16,1390.35
2023-07-17,1392.71
2023-07-18,1394.77
2023-07-19,1396.95
2023-07-20,1399.58
2023-07-21,1402.1
2023-07-22,1403.99
2023-07-23,1404.85
2023-07-24,1407.77
2023-07-25,1411.16
2023-07-26,1415.32
2023-07-27,1419.93
2023-07-28,1425.59
2023-07-29,1431.45
2023-07-30,1434.38
2023-07-31,1439.18
2023-08-01,1450.36
2023-08-02,1460.58
2023-08-03,1472.5
2023-08-04,1484.58
2023-08-05,1496.74
2023-08-06,1502.55
2023-08-07,1512.45
2023-08-08,1527.48
2023-08-09,1539.41
2023-08-10,1548.16
2023-08-11,1559.17
2023-08-12,1568.97
2023-08-13,1573.66
2023-08-14,1581.61
2023-08-15,1589.29
2023-08-16,1595.5
2023-08-17,1601.41
2023-08-18,1606.03
2023-08-19,1609.58
2023-08-20,1611.37
2023-08-21,1614.83
2023-08-22,1618.29
2023-08-23,1621.28
2023-08-24,1622.94
2023-08-25,1624.63
2023-08-26,1625.98
2023-08-27,1626.59
2023-08-28,1628.23
2023-08-29,1630.41
2023-08-30,1631.95
2023-08-31,1632.95
2023-09-01,1635.25
2023-09-02,1636.43
2023-09-03,1637.07
2023-09-04,1638.62
2023-09-05,1640.25
2023-09-06,1642.31
2023-09-07,1644.66
2023-09-08,1646.94
2023-09-09,1648.81
2023-09-10,1649.9
2023-09-11,1652.38
2023-09-12,1655.12
2023-09-13,1658.12
2023-09-14,1660.96
2023-09-15,1664.78
2023-09-16,1668.01
2023-09-17,1669.35
2023-09-18,1672.87
2023-09-19,1677.59
2023-09-20,1680.89
2023-09-21,1683.28
2023-09-22,1685.66
2023-09-23,1687.48
2023-09-24,1688.56
2023-09-25,1690.88
2023-09-26,1692.69
2023-09-27,1694.8
2023-09-28,1696.81
2023-09-29,1697.71
2023-09-30,1698.02
2023-10-01,1698.67
2023-10-02,1699.64
2023-10-03,1699.92
2023-10-04,1701.16
2023-10-05,1701.32
2023-10-06,1700.21
2023-10-07,1698.57
2023-10-08,1697.65
2023-10-09,1697.4
2023-10-10,1696.84
2023-10-11,1695.51
2023-10-12,1694.19
2023-10-13,1692.61
2023-10-14,1691.18
2023-10-15,1690.63
2023-10-16,1690.58
2023-10-17,1689.39
2023-10-18,1688.47
2023-10-19,1687.55
2023-10-20,1686.94
2023-10-21,1686.19
2023-10-22,1685.83
2023-10-23,1685.87
2023-10-24,1684.84
2023-10-25,1683.72
2023-10-26,1682.13
2023-10-27,1680.56
2023-10-28,1679.05
2023-10-29,1678.57
2023-10-30,1678.22
2023-10-31,1676.81
2023-11-01,1674.06
2023-11-02,1671.9
2023-11-03,1669.63
2023-11-04,1667.34
2023-11-05,1666.35
2023-11-06,1665.02
2023-11-07,1662.3
2023-11-08,1659.13
2023-11-09,1654.42
2023-11-10,1649.54
2023-11-11,1644.71
2023-11-12,1642.9
2023-11-13,1639.77
2023-11-14,1634.11
2023-11-15,1629.52
2023-11-16,1625.31
2023-11-17,1620.97
2023-11-18,1617.47
2023-11-19,1615.8
2023-11-20,1613.14
2023-11-21,1606.5
2023-11-22,1604.08
2023-11-23,1599.59
2023-11-24,1595.82
2023-11-25,1592.69
2023-11-26,1590.93
2023-11-27,1588.73
2023-11-28,1584.98
2023-11-29,1581.53
2023-11-30,1578.74
2023-12-01,1575.3
2023-12-02,1572.74
2023-12-03,1571.37
2023-12-04,1568.98
2023-12-05,1564.05
2023-12-06,1559.64
2023-12-07,1554.89
2023-12-08,1550.0
2023-12-09,1545.93
2023-12-10,1544.09
2023-12-11,1540.52
2023-12-12,1534.59
2023-12-13,1529.15
2023-12-14,1524.42
2023-12-15,1520.04
2023-12-16,1516.46
2023-12-17,1515.14
2023-12-18,1512.61
2023-12-19,1508.88
2023-12-20,1506.42
2023-12-21,1504.71
2023-12-22,1503.91
2023-12-23,1502.55
2023-12-24,1501.79
2023-12-25,1501.33
2023-12-26,1500.25
2023-12-27,1499.03
2023-12-28,1498.23
2023-12-29,1497.25
2023-12-30,1495.66
2023-12-31,1495.21
2024-01-01,1493.91
2024-01-02,1492.73
2024-01-03,1490.43
2024-01-04,1488.53
2024-01-05,1487.12
2024-01-06,1485.6
2024-01-07,1484.93
2024-01-08,1484.69
2024-01-09,1482.92
2024-01-10,1481.13
2024-01-11,1479.42
2024-01-12,1477.97
2024-01-13,1476.52
2024-01-14,1475.79
2024-01-15,1475.69
2024-01-16,1474.92
2024-01-17,1473.81
2024-01-18,1473.13
2024-01-19,1472.88
2024-01-20,1472.23
2024-01-21,1471.83
2024-01-22,1472.33
2024-01-23,1472.73
2024-01-24,1473.44
2024-01-25,1474.84
2024-01-26,1476.59
2024-01-27,1479.0
2024-01-28,1479.93
2024-01-29,1482.78
2024-01-30,1485.69
2024-01-31,1488.71
2024-02-01,1492.46
2024-02-02,1494.65
2024-02-03,1496.17
2024-02-04,1496.8
2024-02-05,1498.8
2024-02-06,1501.49
2024-02-07,1503.02
2024-02-08,1504.95
2024-02-09,1507.24
2024-02-10,1508.21
2024-02-11,1508.97
2024-02-12,1509.79
2024-02-13,1511.7
2024-02-14,1514.78
2024-02-15,1517.99
2024-02-16,1521.15
2024-02-17,1523.81
2024-02-18,1524.81
2024-02-19,1527.8
2024-02-20,1530.36
2024-02-21,1531.75
2024-02-22,1533.0
2024-02-23,1534.43
2024-02-24,1535.15
2024-02-25,1535.47
2024-02-26,1536.69
2024-02-27,1537.39
2024-02-28,1537.92
2024-02-29,1538.27
2024-03-01,1538.71
2024-03-02,1538.85
2024-03-03,1539.03
2024-03-04,1540.04
2024-03-05,1540.41
2024-03-06,1540.52
2024-03-07,1540.55
2024-03-08,1540.4
2024-03-09,1540.0
2024-03-10,1539.86
2024-03-11,1540.23
2024-03-12,1539.94
2024-03-13,1539.49
2024-03-14,1539.1
2024-03-15,1538.84
2024-03-16,1538.4
2024-03-17,1538.09
2024-03-18,1538.6
2024-03-19,1537.93
2024-03-20,1538.1
2024-03-21,1538.15
2024-03-22,1538.3
