date,lpg_price_krw
2025-10-22,998.64
2025-10-23,998.67
2025-10-24,998.56
2025-10-25,998.72
2025-10-26,998.5
2025-10-27,998.95
2025-10-28,998.83
2025-10-29,998.97
2025-10-30,998.92
2025-10-31,998.92
2025-11-01,998.64
2025-11-02,998.59
2025-11-03,998.74
2025-11-04,998.48
2025-11-05,998.41
2025-11-06,998.68
2025-11-07,998.5
2025-11-08,998.54
2025-11-09,998.49
2025-11-10,998.5
2025-11-11,998.21
2025-11-12,998.49
2025-11-13,998.6
2025-11-14,998.47
2025-11-15,998.27
2025-11-16,998.23
2025-11-17,998.21
2025-11-18,998.13
2025-11-19,998.46
2025-11-20,998.2
2025-11-21,998.18
2025-11-22,998.04
2025-11-23,998.13
2025-11-24,998.25
2025-11-25,998.05
2025-11-26,998.38
2025-11-27,998.11
2025-11-28,998.22
2025-11-29,998.06
2025-11-30,998.06
2025-12-01,998.22
2025-12-02,998.05
2025-12-03,997.96
2025-12-04,998.11
2025-12-05,998.01
2025-12-06,997.89
2025-12-07,997.91
2025-12-08,998.27
2025-12-09,997.96
2025-12-10,998.01
2025-12-11,998.29
2025-12-12,998.04
2025-12-13,997.93
2025-12-14,998.01
2025-12-15,997.99
2025-12-16,997.85
2025-12-17,998.19
2025-12-18,998.14
2025-12-19,998.07
2025-12-20,998.13
2025-12-21,998.0
2025-12-22,998.03
2025-12-23,998.08
2025-12-24,998.29
2025-12-25,998.43
2025-12-26,998.24
2025-12-27,998.21
2025-12-28,998.22
2025-12-29,998.36
2025-12-30,998.38
2025-12-31,998.34
2026-01-01,998.17
2026-01-02,998.27
2026-01-03,998.33
2026-01-04,998.42
2026-01-05,998.5
2026-01-06,998.38
2026-01-07,998.34
2026-01-08,998.42
2026-01-09,998.29
2026-01-10,998.23
2026-01-11,998.22
2026-01-12,998.28
2026-01-13,997.98
2026-01-14,998.24
2026-01-15,998.29
2026-01-16,998.25
2026-01-17,998.2
2026-01-18,998.14
2026-01-19,998.23
2026-01-20,998.02
2026-01-21,998.1
2026-01-22,998.07
2026-01-23,998.11
2026-01-24,998.15
2026-01-25,998.05
2026-01-26,998.32
2026-01-27,998.32
2026-01-28,998.11
2026-01-29,998.23
2026-01-30,998.12
2026-01-31,998.07
2026-02-01,998.17
2026-02-02,998.32
2026-02-03,998.33
2026-02-04,998.39
2026-02-05,998.39
2026-02-06,997.97
2026-02-07,997.93
2026-02-08,997.88
2026-02-09,998.19
2026-02-10,997.98
2026-02-11,998.07
2026-02-12,998.03
2026-02-13,998.11
2026-02-14,998.05
2026-02-15,998.14
2026-02-16,998.18
2026-02-17,997.98
2026-02-18,998.04
2026-02-19,998.05
2026-02-20,997.93
2026-02-21,997.86
2026-02-22,997.78
2026-02-23,998.02
2026-02-24,997.68
2026-02-25,997.87
2026-02-26,997.97
2026-02-27,997.82
2026-02-28,997.68
2026-03-01,1006.66
2026-03-02,1010.37
2026-03-03,1011.06
2026-03-04,1012.16
2026-03-05,1012.42
2026-03-06,1012.62
2026-03-07,1012.07
2026-03-08,1012.06
2026-03-09,1012.24
2026-03-10,1011.95
2026-03-11,1012.0
2026-03-12,1012.11
2026-03-13,1011.91
2026-03-14,1012.0
2026-03-15,1011.95
2026-03-16,1011.99
2026-03-17,1011.99
2026-03-18,1011.99
2026-03-19,1012.02
2026-03-20,1011.85
2026-03-21,1011.83
2026-03-22,1011.85
2026-03-23,1011.89
2026-03-24,1011.69
2026-03-25,1011.74
2026-03-26,1011.68
2026-03-27,1011.5
2026-03-28,1011.58
2026-03-29,1011.51
2026-03-30,1011.64
2026-03-31,1011.47
2026-04-01,1032.47
2026-04-02,1037.04
2026-04-03,1037.8
2026-04-04,1038.2
2026-04-05,1038.48
2026-04-06,1038.78
2026-04-07,1038.85
2026-04-08,1039.08
2026-04-09,1039.21
2026-04-10,1039.27
2026-04-11,1039.37
2026-04-12,1039.4
2026-04-13,1039.48
2026-04-14,1039.44
2026-04-15,1039.56
2026-04-16,1039.57
2026-04-17,1039.48
2026-04-18,1039.57
2026-04-19,1039.59
2026-04-20,1039.65
2026-04-21,1039.55
2026-04-22,1039.61
2026-04-23,1039.59
2026-04-24,1039.52
2026-04-25,1039.63
2026-04-26,1039.59
2026-04-27,1039.68
2026-04-28,1039.61
2026-04-29,1039.75
2026-04-30,1040.0
2026-05-01,1081.91
2026-05-02,1085.41
2026-05-03,1086.4
2026-05-04,1088.31
2026-05-05,1089.02
2026-05-06,1089.13
2026-05-07,1089.29
2026-05-08,1089.52
2026-05-09,1089.73
2026-05-10,1089.81
2026-05-11,1089.85
2026-05-12,1089.6
2026-05-13,1089.98
2026-05-14,1090.12
2026-05-15,1090.16
2026-05-16,1090.21
2026-05-17,1090.37
2026-05-18,1090.34
2026-05-19,1090.1
2026-05-20,1090.38
2026-05-21,1090.37
2026-05-22,1090.28
2026-05-23,1090.42
2026-05-24,1090.42
